,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_score,room_type,bathroom,geometry,index_right,neighbourhood,"Rate per 100,000 population",area,nearby_attractions_count,nearby_restaurants_count,nearby_amenities_count,nearby_transportaion_count,buildings_density,restaurant_types_score,transportaion_avalibility_score,price_bins
2173,1,1,-37.89904,145.15796,2,1.0,1.0,,56.0,1,118,4.755065773352249,2,4,POINT (145.15796 -37.89904),6,monash,5139.3,0.008346862150499994,51,13,2,0,163,0.6,0.0,1
2179,1,1,-37.88395,145.15103,15,5.0,10.0,,100.0,5,72,4.821821235825903,0,14,POINT (145.15103 -37.88395),6,monash,5139.3,0.008346862150499994,51,16,2,0,303,0.4,0.0,1
2200,0,0,-37.8823,145.18249,4,3.0,3.0,,70.0,2,0,0.0,2,5,POINT (145.18249 -37.8823),6,monash,5139.3,0.008346862150499994,25,5,0,0,38,0.5,0.0,1
2240,1,1,-37.89002,145.10776,6,3.0,5.0,,265.0,5,67,4.889051941911068,0,12,POINT (145.10776 -37.89002),6,monash,5139.3,0.008346862150499994,61,6,1,0,552,0.5,0.0,5
2246,1,1,-37.91398,145.11299,4,2.0,2.0,,131.0,2,111,4.955545690348549,0,2,POINT (145.11299 -37.91398),6,monash,5139.3,0.008346862150499994,62,13,2,1,254,0.5,0.16666666666666666,2
2254,1,1,-37.88287,145.15911,4,2.0,2.0,,126.0,3,138,4.788329669414338,0,5,POINT (145.15911 -37.88287),6,monash,5139.3,0.008346862150499994,50,75,1,0,294,0.7,0.0,2
2260,1,0,-37.89343,145.17192,4,2.0,2.0,,288.0,7,11,4.942227368677001,2,9,POINT (145.17192 -37.89343),6,monash,5139.3,0.008346862150499994,54,4,1,0,61,0.3,0.0,5
2325,1,1,-37.91322,145.11983,1,1.0,1.0,,45.0,2,62,4.627722192573671,2,9,POINT (145.11983 -37.91322),6,monash,5139.3,0.008346862150499994,65,14,3,3,279,0.4,0.16666666666666666,0
2375,1,1,-37.89747,145.16196,6,4.0,5.0,,251.0,3,24,4.817078894395452,0,2,POINT (145.16196 -37.89747),6,monash,5139.3,0.008346862150499994,50,15,2,4,102,0.6,0.16666666666666666,5
2378,1,1,-37.86487,145.12044,8,4.0,5.0,,1188.0,7,1,4.999999999999999,0,12,POINT (145.12044 -37.86487),6,monash,5139.3,0.008346862150499994,71,2,2,0,49,0.2,0.0,10
2497,1,1,-37.90669,145.12211,1,1.0,1.0,,77.0,1,0,0.0,2,4,POINT (145.12211 -37.90669),6,monash,5139.3,0.008346862150499994,60,16,1,8,295,0.6,0.16666666666666666,1
2498,1,1,-37.9088,145.10892,6,3.0,3.0,,215.0,3,68,4.677203220558567,0,8,POINT (145.10892 -37.9088),6,monash,5139.3,0.008346862150499994,63,29,1,0,259,0.7,0.0,4
2523,1,1,-37.85908,145.10731,2,1.0,1.0,,90.0,2,76,4.919744968395514,0,2,POINT (145.10731 -37.85908),6,monash,5139.3,0.008346862150499994,40,4,1,0,170,0.2,0.0,1
2548,1,1,-37.92003,145.12201,5,2.0,3.0,,161.0,1,134,4.3612212329477416,0,2,POINT (145.12201 -37.92003),6,monash,5139.3,0.008346862150499994,69,88,8,4,1291,0.7,0.16666666666666666,3
2592,1,1,-37.87456,145.16322,2,1.0,1.0,,53.0,2,19,4.688095257927242,2,4,POINT (145.16322 -37.87456),6,monash,5139.3,0.008346862150499994,51,76,5,5,220,0.8,0.16666666666666666,1
2593,1,1,-37.86638,145.18394,6,3.0,4.0,,238.0,14,38,4.633524166895042,0,10,POINT (145.18394 -37.86638),6,monash,5139.3,0.008346862150499994,26,1,0,0,100,0.1,0.0,4
2628,1,1,-37.88086,145.12181,16,5.0,10.0,,171.0,1,105,4.776358897969465,0,14,POINT (145.12181 -37.88086),6,monash,5139.3,0.008346862150499994,62,14,1,0,1087,0.6,0.0,3
2691,1,1,-37.91322,145.11983,1,1.0,1.0,,47.0,2,37,4.688553570614597,2,9,POINT (145.11983 -37.91322),6,monash,5139.3,0.008346862150499994,65,14,3,3,279,0.4,0.16666666666666666,0
2707,1,1,-37.91596,145.13883,2,0.0,1.0,,139.0,1,1,4.999999999999999,2,4,POINT (145.13883 -37.91596),6,monash,5139.3,0.008346862150499994,60,46,5,3,504,0.5,0.16666666666666666,2
2826,0,0,-37.90391,145.14452,1,2.0,1.0,,55.0,2,0,0.0,2,3,POINT (145.14452 -37.90391),6,monash,5139.3,0.008346862150499994,59,17,0,5,358,0.4,0.16666666666666666,1
2865,1,1,-37.87043,145.164,2,1.0,1.0,,65.0,1,12,4.535872977940149,2,3,POINT (145.164 -37.87043),6,monash,5139.3,0.008346862150499994,36,41,1,0,129,0.7,0.0,1
2908,1,0,-37.91815,145.10659,1,0.0,1.0,,49.0,1,0,0.0,2,3,POINT (145.10659 -37.91815),6,monash,5139.3,0.008346862150499994,62,29,0,0,344,0.8,0.0,0
2920,1,0,-37.9304,145.19269,2,2.0,1.0,,60.0,1,0,0.0,2,4,POINT (145.19269 -37.9304),6,monash,5139.3,0.008346862150499994,20,4,0,0,1355,0.2,0.0,1
2956,1,1,-37.90603,145.11743,3,1.0,2.0,,104.0,1,174,4.851928444688397,0,2,POINT (145.11743 -37.90603),6,monash,5139.3,0.008346862150499994,60,12,1,2,159,0.6,0.16666666666666666,2
2988,1,1,-37.88987,145.08234,2,1.0,1.0,,100.0,1,2,4.999999999999999,2,4,POINT (145.08234 -37.88987),6,monash,5139.3,0.008346862150499994,32,75,0,12,2017,0.9,0.5,1
3081,1,1,-37.88351,145.12225,4,2.0,2.0,,180.0,1,23,4.878689590951967,2,4,POINT (145.12225 -37.88351),6,monash,5139.3,0.008346862150499994,61,13,2,4,1139,0.6,0.16666666666666666,3
3224,1,1,-37.91314,145.11984,1,1.0,1.0,,58.0,2,27,4.621200974418322,2,9,POINT (145.11984 -37.91314),6,monash,5139.3,0.008346862150499994,65,13,3,3,271,0.4,0.16666666666666666,1
3234,1,1,-37.91622,145.12762,2,0.0,1.0,,45.0,1,0,0.0,2,4,POINT (145.12762 -37.91622),6,monash,5139.3,0.008346862150499994,65,46,0,5,881,0.5,0.16666666666666666,0
3249,1,1,-37.92243867410768,145.10918031327543,1,3.0,3.0,,90.0,1,0,0.0,2,2,POINT (145.1091803132754 -37.92243867410768),6,monash,5139.3,0.008346862150499994,61,9,1,2,282,0.3,0.16666666666666666,1
3258,1,1,-37.90543,145.14258,2,2.0,2.0,,130.0,7,3,4.6387489309660275,0,8,POINT (145.14258 -37.90543),6,monash,5139.3,0.008346862150499994,60,22,0,5,304,0.5,0.16666666666666666,2
3290,1,0,-37.90237,145.09675,2,1.0,1.0,,72.0,3,0,0.0,2,9,POINT (145.09675 -37.90237),6,monash,5139.3,0.008346862150499994,65,72,1,0,302,0.7,0.0,1
3299,1,1,-37.87778,145.13962,1,1.0,1.0,,55.0,2,43,4.877055048887663,2,4,POINT (145.13962 -37.87778),6,monash,5139.3,0.008346862150499994,52,17,1,0,217,0.4,0.0,1
3333,1,1,-37.87277,145.15035,4,2.0,3.0,,162.0,2,55,4.7080612838342475,0,2,POINT (145.15035 -37.87277),6,monash,5139.3,0.008346862150499994,48,19,7,2,89,0.5,0.16666666666666666,3
3337,1,1,-37.86902,145.16274,2,0.0,1.0,,98.0,1,19,4.88731981555614,2,1,POINT (145.16274 -37.86902),6,monash,5139.3,0.008346862150499994,34,20,1,0,86,0.6,0.0,1
3378,1,1,-37.9054,145.14199,1,1.0,1.0,,100.0,5,4,4.720589742131292,0,2,POINT (145.14199 -37.9054),6,monash,5139.3,0.008346862150499994,60,23,0,6,317,0.5,0.16666666666666666,1
3453,1,1,-37.88163,145.09922,2,1.0,1.0,,300.0,1,0,0.0,2,3,POINT (145.09922 -37.88163),6,monash,5139.3,0.008346862150499994,60,15,0,0,465,0.5,0.0,5
3479,1,0,-37.91269,145.11518,2,2.0,1.0,,45.0,1,1,4.999999999999999,2,4,POINT (145.11518 -37.91269),6,monash,5139.3,0.008346862150499994,63,11,1,3,212,0.5,0.16666666666666666,0
3491,1,1,-37.8941,145.16099,2,1.0,1.0,,107.0,3,53,4.754066620147072,0,2,POINT (145.16099 -37.8941),6,monash,5139.3,0.008346862150499994,52,8,2,4,148,0.2,0.16666666666666666,2
3509,1,0,-37.86933,145.18449,10,4.0,5.0,,490.0,180,0,0.0,2,8,POINT (145.18449 -37.86933),6,monash,5139.3,0.008346862150499994,26,6,0,0,72,0.5,0.0,9
3523,1,1,-37.91047,145.09554,2,1.0,1.0,,60.0,1,68,4.97884469803947,2,6,POINT (145.09554 -37.91047),6,monash,5139.3,0.008346862150499994,60,26,0,0,261,0.7,0.0,1
3548,1,1,-37.88253,145.1543,1,1.0,1.0,,70.0,1,19,4.900985108644383,2,3,POINT (145.1543 -37.88253),6,monash,5139.3,0.008346862150499994,49,46,0,0,343,0.6,0.0,1
3549,1,0,-37.91494,145.12015,1,1.0,1.0,,80.0,2,0,0.0,2,4,POINT (145.12015 -37.91494),6,monash,5139.3,0.008346862150499994,66,27,4,5,563,0.7,0.16666666666666666,1
3550,1,0,-37.8682,145.10537,2,1.0,1.0,,88.0,1,0,0.0,2,6,POINT (145.10537 -37.8682),6,monash,5139.3,0.008346862150499994,45,2,2,0,133,0.2,0.0,1
3556,1,1,-37.86882,145.14277,2,1.0,1.0,,79.0,1,30,4.819858580196959,2,5,POINT (145.14277 -37.86882),6,monash,5139.3,0.008346862150499994,53,18,1,0,94,0.5,0.0,1
3594,1,1,-37.86763,145.1619,2,1.0,1.0,,88.0,1,8,4.743757377789887,2,3,POINT (145.1619 -37.86763),6,monash,5139.3,0.008346862150499994,33,13,0,2,67,0.6,0.16666666666666666,1
3614,1,0,-37.90892,145.12497,2,1.0,1.0,,88.0,3,0,0.0,2,4,POINT (145.12497 -37.90892),6,monash,5139.3,0.008346862150499994,61,42,1,6,349,0.6,0.16666666666666666,1
3833,1,1,-37.88853,145.13771,6,4.0,5.0,,345.0,3,17,4.920550125201382,0,8,POINT (145.13771 -37.88853),6,monash,5139.3,0.008346862150499994,54,30,8,1,259,0.7,0.16666666666666666,6
3866,1,1,-37.91603,145.12854,2,0.0,1.0,,45.0,1,4,4.367239906796378,2,2,POINT (145.12854 -37.91603),6,monash,5139.3,0.008346862150499994,65,48,0,2,831,0.6,0.16666666666666666,0
3889,1,0,-37.92773,145.15911,5,2.0,5.0,,200.0,1,17,4.236634813176821,0,10,POINT (145.15911 -37.92773),6,monash,5139.3,0.008346862150499994,59,44,0,2,1993,0.8,0.16666666666666666,3
3898,1,1,-37.91884,145.08538,2,1.0,1.0,,250.0,90,0,0.0,0,2,POINT (145.08538 -37.91884),6,monash,5139.3,0.008346862150499994,53,10,4,7,1535,0.6,0.16666666666666666,4
3912,1,1,-37.89605,145.16515,2,1.0,1.0,,49.0,1,33,4.819271182956304,3,4,POINT (145.16515 -37.89605),6,monash,5139.3,0.008346862150499994,52,11,1,3,106,0.5,0.16666666666666666,0
3938,1,1,-37.86425,145.11346,3,1.0,2.0,,112.0,2,30,4.91418090957973,0,2,POINT (145.11346 -37.86425),6,monash,5139.3,0.008346862150499994,46,2,0,0,90,0.2,0.0,2
3950,1,0,-37.86783,145.18417,4,2.0,2.0,,192.0,2,8,4.828705224382527,2,5,POINT (145.18417 -37.86783),6,monash,5139.3,0.008346862150499994,27,1,0,0,94,0.1,0.0,3
3964,1,1,-37.92355,145.16621,2,1.0,1.0,,76.0,1,50,4.886494154131514,2,3,POINT (145.16621 -37.92355),6,monash,5139.3,0.008346862150499994,56,9,3,0,2202,0.6,0.0,1
3981,1,0,-37.86813,145.18248,2,1.0,1.0,,100.0,2,2,4.999999999999999,2,5,POINT (145.18248 -37.86813),6,monash,5139.3,0.008346862150499994,28,6,0,0,88,0.5,0.0,1
4003,1,1,-37.87849,145.18123,8,4.0,4.0,,200.0,2,64,4.639129973901621,0,12,POINT (145.18123 -37.87849),6,monash,5139.3,0.008346862150499994,25,5,0,0,62,0.5,0.0,3
4030,1,0,-37.86983,145.18379,6,3.0,4.0,,268.0,2,2,4.643199689576961,2,5,POINT (145.18379 -37.86983),6,monash,5139.3,0.008346862150499994,26,6,0,0,78,0.5,0.0,5
4034,1,1,-37.89584,145.08646,2,1.0,1.0,,113.0,2,121,4.967787149815758,0,2,POINT (145.08646 -37.89584),6,monash,5139.3,0.008346862150499994,54,100,0,1,1235,0.9,0.16666666666666666,2
4075,1,0,-37.89892,145.12021,1,1.0,1.0,,500.0,1,0,0.0,2,3,POINT (145.12021 -37.89892),6,monash,5139.3,0.008346862150499994,61,7,1,1,296,0.6,0.16666666666666666,9
4080,1,1,-37.86908,145.16273,6,3.0,4.0,,218.0,4,66,4.903521231321558,0,5,POINT (145.16273 -37.86908),6,monash,5139.3,0.008346862150499994,34,23,1,0,87,0.6,0.0,4
4117,1,0,-37.91467,145.12307,1,1.0,1.0,,174.0,30,0,0.0,3,4,POINT (145.12307 -37.91467),6,monash,5139.3,0.008346862150499994,61,29,3,6,643,0.6,0.16666666666666666,3
4137,1,0,-37.86792,145.18248,4,1.0,2.0,,199.0,2,3,4.999999999999999,2,3,POINT (145.18248 -37.86792),6,monash,5139.3,0.008346862150499994,28,6,0,0,90,0.5,0.0,3
4141,1,1,-37.90375,145.15227,7,4.0,4.0,,196.0,28,4,4.290122372993736,0,8,POINT (145.15227 -37.90375),6,monash,5139.3,0.008346862150499994,52,19,1,1,250,0.6,0.16666666666666666,3
4157,1,1,-37.88127,145.18477,6,4.0,4.0,,357.0,4,31,4.509627467275871,0,8,POINT (145.18477 -37.88127),6,monash,5139.3,0.008346862150499994,24,5,0,0,38,0.5,0.0,7
4164,1,1,-37.8988,145.14755,9,5.0,6.0,,293.0,2,100,4.752615552048513,0,20,POINT (145.14755 -37.8988),6,monash,5139.3,0.008346862150499994,55,35,0,0,252,0.7,0.0,5
4165,1,1,-37.88892,145.08055,2,1.0,2.0,,205.0,2,30,4.9881682016453075,0,2,POINT (145.08055 -37.88892),6,monash,5139.3,0.008346862150499994,34,70,1,0,2025,0.9,0.0,4
4189,1,0,-37.91009,145.14735,2,0.0,1.0,,80.0,1,0,0.0,2,4,POINT (145.14735 -37.91009),6,monash,5139.3,0.008346862150499994,61,16,0,0,301,0.4,0.0,1
4213,1,1,-37.90902,145.1731,7,4.0,4.0,,205.0,2,115,4.901555637725606,0,10,POINT (145.1731 -37.90902),6,monash,5139.3,0.008346862150499994,53,4,0,0,60,0.3,0.0,4
4302,1,1,-37.92841,145.18247,1,1.0,1.0,,80.0,1,0,0.0,2,4,POINT (145.18247 -37.92841),6,monash,5139.3,0.008346862150499994,29,2,0,0,2218,0.2,0.0,1
4372,1,1,-37.92117,145.13045,2,1.0,1.0,,75.0,2,34,4.886540903135766,2,4,POINT (145.13045 -37.92117),6,monash,5139.3,0.008346862150499994,65,30,0,0,1222,0.5,0.0,1
4374,1,1,-37.92159,145.12881,3,1.0,2.0,,85.0,2,91,4.754916686029596,2,4,POINT (145.12881 -37.92159),6,monash,5139.3,0.008346862150499994,66,38,1,0,1405,0.8,0.0,1
4375,1,1,-37.92118,145.13046,2,1.0,1.0,,61.0,2,51,4.814429369237937,2,4,POINT (145.13046 -37.92118),6,monash,5139.3,0.008346862150499994,65,30,0,0,1219,0.5,0.0,1
4376,1,1,-37.9204,145.13047,2,1.0,1.0,,71.0,2,53,4.677218608300971,2,3,POINT (145.13047 -37.9204),6,monash,5139.3,0.008346862150499994,65,35,0,0,1147,0.5,0.0,1
4434,1,1,-37.90306,145.12568,2,1.0,1.0,,201.0,1,51,4.699495790541787,0,2,POINT (145.12568 -37.90306),6,monash,5139.3,0.008346862150499994,58,19,1,5,335,0.6,0.16666666666666666,4
4502,1,1,-37.92724,145.15531,2,1.0,1.0,,72.0,7,22,4.704882704845997,2,3,POINT (145.15531 -37.92724),6,monash,5139.3,0.008346862150499994,59,38,0,2,1375,0.8,0.16666666666666666,1
4519,1,1,-37.8934,145.07804,6,3.0,4.0,,219.0,2,53,4.8968796268977055,0,10,POINT (145.07804 -37.8934),6,monash,5139.3,0.008346862150499994,34,54,20,3,1290,0.9,0.3333333333333333,4
4554,1,1,-37.86513,145.09768,16,5.0,10.0,,175.0,1,120,4.735502888263914,0,14,POINT (145.09768 -37.86513),6,monash,5139.3,0.008346862150499994,39,13,0,1,145,0.6,0.16666666666666666,3
4565,1,1,-37.89764,145.11053,4,2.0,3.0,,137.0,2,26,4.910026751652696,0,5,POINT (145.11053 -37.89764),6,monash,5139.3,0.008346862150499994,62,5,1,0,39,0.4,0.0,2
4675,1,1,-37.87968,145.16462,4,2.0,2.0,,100.0,3,9,4.914676398530136,0,2,POINT (145.16462 -37.87968),6,monash,5139.3,0.008346862150499994,50,79,30,16,268,0.8,0.6666666666666666,1
4745,1,1,-37.91851,145.11744,6,3.0,3.0,,210.0,2,50,4.704216086775441,0,5,POINT (145.11744 -37.91851),6,monash,5139.3,0.008346862150499994,67,79,0,0,819,0.7,0.0,4
4791,1,1,-37.89294,145.09343,9,3.0,6.0,,499.0,1,0,0.0,0,2,POINT (145.09343 -37.89294),6,monash,5139.3,0.008346862150499994,59,73,1,0,1098,0.8,0.0,9
4840,1,1,-37.87481,145.14918,6,3.0,3.0,,220.0,2,20,4.404199466279695,0,12,POINT (145.14918 -37.87481),6,monash,5139.3,0.008346862150499994,47,19,15,5,139,0.5,0.3333333333333333,4
4885,1,0,-37.90558,145.15068,2,1.0,1.0,,65.0,5,0,0.0,2,8,POINT (145.15068 -37.90558),6,monash,5139.3,0.008346862150499994,54,18,1,0,272,0.6,0.0,1
4913,1,1,-37.87545,145.09206,2,1.0,1.0,,100.0,7,12,4.503593834622191,0,2,POINT (145.09206 -37.87545),6,monash,5139.3,0.008346862150499994,36,22,10,2,724,0.6,0.3333333333333333,1
4936,1,1,-37.92953,145.15467,2,1.0,1.0,,164.0,1,40,4.700121964826598,2,2,POINT (145.15467 -37.92953),6,monash,5139.3,0.008346862150499994,59,36,6,6,1547,0.8,0.16666666666666666,3
4966,1,1,-37.88237,145.10832,2,1.0,1.0,,65.0,10,1,4.999999999999999,0,2,POINT (145.10832 -37.88237),6,monash,5139.3,0.008346862150499994,59,5,9,0,599,0.4,0.0,1
4969,1,0,-37.9242,145.12054,1,1.0,1.0,,1000.0,60,0,0.0,2,5,POINT (145.12054 -37.9242),6,monash,5139.3,0.008346862150499994,69,88,28,8,1572,0.7,0.3333333333333333,10
5020,1,1,-37.88447,145.10797,2,1.0,1.0,,65.0,10,0,0.0,0,2,POINT (145.10797 -37.88447),6,monash,5139.3,0.008346862150499994,60,5,3,0,623,0.4,0.0,1
5028,1,1,-37.92111039031873,145.12926420790262,2,1.0,1.0,,85.0,1,8,4.358293783871494,2,5,POINT (145.1292642079026 -37.92111039031873),6,monash,5139.3,0.008346862150499994,66,29,1,0,1313,0.7,0.0,1
5097,1,1,-37.90504,145.12579,4,2.0,2.0,,300.0,7,9,4.233937910711909,0,8,POINT (145.12579 -37.90504),6,monash,5139.3,0.008346862150499994,58,28,4,5,374,0.6,0.16666666666666666,5
5137,1,1,-37.87129,145.15351,6,3.0,4.0,,189.0,2,102,4.675359429854206,0,2,POINT (145.15351 -37.87129),6,monash,5139.3,0.008346862150499994,48,21,2,3,102,0.5,0.16666666666666666,3
5144,1,1,-37.91025,145.10237,4,2.0,2.0,,140.0,2,13,4.67482088682438,0,2,POINT (145.10237 -37.91025),6,monash,5139.3,0.008346862150499994,63,28,38,13,286,0.7,0.5,2
5189,1,0,-37.87511,145.16175,8,4.0,5.0,,174.0,3,0,0.0,0,10,POINT (145.16175 -37.87511),6,monash,5139.3,0.008346862150499994,50,76,0,4,223,0.8,0.16666666666666666,3
5209,1,1,-37.89512,145.16006,10,3.0,6.0,,195.0,3,37,4.6563022488836125,0,8,POINT (145.16006 -37.89512),6,monash,5139.3,0.008346862150499994,51,12,1,1,157,0.5,0.16666666666666666,3
5236,1,1,-37.8686,145.14284,6,3.0,5.0,,164.0,1,0,0.0,2,10,POINT (145.14284 -37.8686),6,monash,5139.3,0.008346862150499994,53,17,1,0,88,0.5,0.0,3
5238,1,1,-37.92251,145.14071,3,1.0,2.0,,691.0,3,2,4.999999999999999,0,2,POINT (145.14071 -37.92251),6,monash,5139.3,0.008346862150499994,57,15,0,5,460,0.5,0.16666666666666666,10
5247,1,1,-37.87944,145.16475,2,1.0,1.0,,183.0,1,760,4.69842859267482,0,2,POINT (145.16475 -37.87944),6,monash,5139.3,0.008346862150499994,50,79,29,17,265,0.8,0.6666666666666666,3
5251,1,1,-37.87898,145.16504,4,2.0,2.0,,229.0,1,280,4.681220003561815,0,2,POINT (145.16504 -37.87898),6,monash,5139.3,0.008346862150499994,50,79,25,16,255,0.8,0.6666666666666666,4
5253,1,1,-37.88011,145.16572,4,2.0,2.0,,150.0,2,55,4.561315677341011,0,2,POINT (145.16572 -37.88011),6,monash,5139.3,0.008346862150499994,51,79,28,7,262,0.8,0.3333333333333333,2
5260,1,1,-37.87971,145.16427,4,2.0,2.0,,239.0,1,412,4.667443082952749,0,8,POINT (145.16427 -37.87971),6,monash,5139.3,0.008346862150499994,50,79,31,16,270,0.8,0.6666666666666666,4
5279,1,1,-37.8689,145.16191,2,1.0,1.0,,88.0,1,24,4.790074136358455,2,3,POINT (145.16191 -37.8689),6,monash,5139.3,0.008346862150499994,36,17,1,0,79,0.6,0.0,1
5282,1,1,-37.89175,145.07986,6,3.0,3.0,,209.0,2,40,4.889236078640128,0,10,POINT (145.07986 -37.89175),6,monash,5139.3,0.008346862150499994,34,72,0,0,1589,0.9,0.0,4
5291,1,1,-37.89391,145.07799,6,3.0,3.0,,292.0,2,34,4.886502850022783,0,10,POINT (145.07799 -37.89391),6,monash,5139.3,0.008346862150499994,35,44,26,3,1223,0.9,0.3333333333333333,5
5293,1,1,-37.89071,145.08988,2,1.0,1.0,,45.0,7,26,4.830220450219378,2,10,POINT (145.08988 -37.89071),6,monash,5139.3,0.008346862150499994,57,114,1,3,1551,0.8,0.16666666666666666,0
5303,1,1,-37.89461,145.16172,2,1.0,1.0,,85.0,4,10,4.703844516508673,0,2,POINT (145.16172 -37.89461),6,monash,5139.3,0.008346862150499994,51,11,2,5,142,0.4,0.16666666666666666,1
5405,1,1,-37.87898,145.16504,4,2.0,2.0,,259.0,1,69,4.696446041757122,0,8,POINT (145.16504 -37.87898),6,monash,5139.3,0.008346862150499994,50,79,25,16,255,0.8,0.6666666666666666,5
5421,1,1,-37.85985,145.11206,1,1.0,1.0,,55.0,5,37,4.896128902012232,2,4,POINT (145.11206 -37.85985),6,monash,5139.3,0.008346862150499994,40,3,1,0,447,0.1,0.0,1
5426,1,0,-37.91662,145.13904,2,1.0,1.0,,50.0,4,1,4.595376791824207,2,4,POINT (145.13904 -37.91662),6,monash,5139.3,0.008346862150499994,60,45,5,3,505,0.5,0.16666666666666666,0
5447,1,1,-37.86145,145.11306,1,1.0,1.0,,45.0,7,19,4.850269146642844,2,6,POINT (145.11306 -37.86145),6,monash,5139.3,0.008346862150499994,42,4,1,0,303,0.2,0.0,0
5453,1,1,-37.89288,145.09043,4,2.0,2.0,,167.0,10,24,4.86502995291363,0,2,POINT (145.09043 -37.89288),6,monash,5139.3,0.008346862150499994,60,90,5,3,1302,0.8,0.16666666666666666,3
5454,1,1,-37.87116,145.10204,2,1.0,1.0,,78.0,1,2,4.999999999999999,2,3,POINT (145.10204 -37.87116),6,monash,5139.3,0.008346862150499994,45,4,0,0,195,0.3,0.0,1
5470,1,1,-37.85985,145.1134,1,1.0,1.0,,40.0,7,87,4.885058452115763,2,6,POINT (145.1134 -37.85985),6,monash,5139.3,0.008346862150499994,41,3,1,0,530,0.1,0.0,0
5513,1,1,-37.9126,145.12566,1,1.0,1.0,,42.0,3,17,4.427375995657567,2,4,POINT (145.12566 -37.9126),6,monash,5139.3,0.008346862150499994,61,43,0,4,569,0.5,0.16666666666666666,0
5514,1,1,-37.88436,145.17682,2,1.0,1.0,,78.0,3,4,4.9145070181991635,2,3,POINT (145.17682 -37.88436),6,monash,5139.3,0.008346862150499994,33,5,0,0,39,0.5,0.0,1
5539,1,1,-37.89214,145.08926,2,1.0,1.0,,35.0,7,31,4.746366023270397,2,6,POINT (145.08926 -37.89214),6,monash,5139.3,0.008346862150499994,58,118,4,4,1462,0.8,0.16666666666666666,0
5569,1,0,-37.92566,145.11224,1,1.0,1.0,,49.0,7,0,0.0,2,9,POINT (145.11224 -37.92566),6,monash,5139.3,0.008346862150499994,66,81,1,2,794,0.7,0.16666666666666666,0
5597,1,1,-37.91853,145.13803,8,4.0,7.0,,1000.0,14,0,0.0,0,5,POINT (145.13803 -37.91853),6,monash,5139.3,0.008346862150499994,60,42,6,5,572,0.5,0.16666666666666666,10
5680,1,1,-37.89347,145.08553,2,0.0,1.0,,183.0,1,32,4.461528683388132,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,3
5681,1,1,-37.89347,145.08553,2,0.0,1.0,,130.0,14,0,0.0,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,2
5682,1,1,-37.89347,145.08553,3,1.0,1.0,,194.0,1,25,4.200120859053972,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,3
5684,1,1,-37.89347,145.08553,3,1.0,1.0,,140.0,14,6,4.747626753202945,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,2
5685,1,1,-37.89347,145.08553,5,2.0,3.0,,272.0,1,1,4.0,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,5
5686,1,1,-37.89347,145.08553,5,2.0,3.0,,209.0,14,0,0.0,0,2,POINT (145.08553 -37.89347),6,monash,5139.3,0.008346862150499994,46,134,2,1,1573,0.9,0.16666666666666666,4
5808,1,1,-37.88019,145.1526,8,14.0,4.0,,330.0,4,24,4.591439889661492,0,10,POINT (145.1526 -37.88019),6,monash,5139.3,0.008346862150499994,49,25,0,1,325,0.5,0.16666666666666666,6
5880,1,1,-37.891525,145.082581,10,4.0,7.0,,335.0,2,43,4.756193858861321,0,12,POINT (145.082581 -37.891525),6,monash,5139.3,0.008346862150499994,34,80,1,0,1820,0.9,0.0,6
5891,1,1,-37.86,145.1121,1,1.0,1.0,,39.0,6,51,4.719480389099429,2,5,POINT (145.1121 -37.86),6,monash,5139.3,0.008346862150499994,40,3,1,0,429,0.1,0.0,0
5893,1,1,-37.9184,145.1368,2,0.0,1.0,,56.0,2,60,4.832134583007926,2,6,POINT (145.1368 -37.9184),6,monash,5139.3,0.008346862150499994,60,43,1,4,647,0.5,0.16666666666666666,1
5896,1,1,-37.90404,145.12749,6,3.0,4.0,,360.0,1,14,4.577160059818821,0,8,POINT (145.12749 -37.90404),6,monash,5139.3,0.008346862150499994,58,34,0,0,392,0.6,0.0,7
5902,1,1,-37.91937,145.13486,2,1.0,1.0,,64.0,2,12,4.839090127729012,2,6,POINT (145.13486 -37.91937),6,monash,5139.3,0.008346862150499994,62,41,1,2,762,0.5,0.16666666666666666,1
5904,1,1,-37.91992,145.13997,4,2.0,2.0,,228.0,3,31,4.9632874649545,0,8,POINT (145.13997 -37.91992),6,monash,5139.3,0.008346862150499994,60,26,0,5,482,0.5,0.16666666666666666,4
6007,1,1,-37.92127,145.13999,4,2.0,2.0,,290.0,2,41,4.917848404771571,0,8,POINT (145.13999 -37.92127),6,monash,5139.3,0.008346862150499994,60,15,0,4,473,0.5,0.16666666666666666,5
